user,hash,date,site_admin,day_of_week,period_of_day
technicalpickles,7b218706f85091d7ee793fc12e0167fae1305312,2013-02-25T02:02:43Z,TRUE,segunda-feira,"(18,19]"
technicalpickles,4549fa5cc339f3c4ac8cffe95a2103c31eb28027,2013-07-18T04:13:20Z,TRUE,quinta-feira,"(21,22]"
technicalpickles,4ede8a97f217cd10be5bfc29e1322d1877b0b068,2014-12-22T17:33:15Z,TRUE,segunda-feira,"(9,10]"
technicalpickles,a658cc3e41d01172a6402c515e476590b3faa876,2015-08-24T15:03:08Z,TRUE,segunda-feira,"(8,9]"
technicalpickles,cee30125807a3935087f03607b545be0948d6f6e,2013-07-06T20:21:52Z,TRUE,sábado,"(13,14]"
technicalpickles,cbbaed79ee094976d0cea33907722625f98d70db,2014-11-01T17:18:12Z,TRUE,sábado,"(10,11]"
technicalpickles,7e1bcfba63ef896c74ff3a38ab9b1612db610568,2016-01-20T04:28:52Z,TRUE,quarta-feira,"(20,21]"
technicalpickles,0d555362f0ef8af6f8cabefb6cc737426a850aa2,2015-03-13T21:52:17Z,TRUE,sexta-feira,"(14,15]"
technicalpickles,a536c45bca2233a81f2e980c9c5a6e75e4c7af5b,2015-03-12T02:29:01Z,TRUE,quinta-feira,"(19,20]"
technicalpickles,337f3c31ca17df167c1a5db004ee6f8cbf902475,2014-10-21T00:15:10Z,TRUE,terça-feira,"(17,18]"
technicalpickles,8b5ec9cc81963ee76126644f6b45483b83f95531,2014-01-10T16:21:39Z,TRUE,sexta-feira,"(8,9]"
technicalpickles,b7540fc2a3338b360ccdcc5644123815acebaed3,2014-10-23T19:46:14Z,TRUE,quinta-feira,"(12,13]"
technicalpickles,b54f0857309a2f05e64f21155b6552f72a44ff16,2014-01-15T15:35:42Z,TRUE,quarta-feira,"(7,8]"
technicalpickles,684b7d41cec3c89dc79c861e14b26badb5a91187,2016-01-08T16:23:45Z,TRUE,sexta-feira,"(8,9]"
technicalpickles,11d1ed2599e71aae324062adaf07578bd04dfefb,2016-01-08T21:55:56Z,TRUE,sexta-feira,"(13,14]"
technicalpickles,70a730caef9d90f610072bc2e63ebc5dab5240da,2014-08-29T18:06:07Z,TRUE,sexta-feira,"(11,12]"
technicalpickles,898347b1d54b6c04a2e73c9f38f08f26fa70bee4,2013-07-06T18:28:53Z,TRUE,sábado,"(11,12]"
technicalpickles,c4a40cb69f88dcc70df1218d832e0ecde3314027,2015-03-13T19:12:45Z,TRUE,sexta-feira,"(12,13]"
technicalpickles,e46d1665621db7d0413f47b636f3360948db3655,2015-03-13T00:43:07Z,TRUE,sexta-feira,"(17,18]"
technicalpickles,60199aa227a549f07ce2bc404aab4ab130a37355,2013-05-10T05:27:07Z,TRUE,sexta-feira,"(22,23]"
technicalpickles,5c67fb9917349a7d6d058d44bc9669b29dd4b2a1,2014-11-17T15:34:03Z,TRUE,segunda-feira,"(7,8]"
technicalpickles,980b2d85b4a57a29945e532f7b60ac3046677a47,2015-08-24T16:53:29Z,TRUE,segunda-feira,"(9,10]"
technicalpickles,b83b4efe8e5a8474af3471b3c24e75a63e865409,2015-03-09T02:32:00Z,TRUE,segunda-feira,"(19,20]"
technicalpickles,d49b1311b2e0387bbf4045fbfa5b87a64aaff614,2014-10-23T02:07:59Z,TRUE,quinta-feira,"(19,20]"
technicalpickles,6c9eec1fa5b5fac2585620890def272f68814024,2014-10-20T12:35:12Z,TRUE,segunda-feira,"(5,6]"
technicalpickles,a990113861240d1ea33e5b9920e062d659d65dc1,2015-03-07T06:44:39Z,TRUE,sábado,"(22,23]"
technicalpickles,e3ea37e7009eef56afad2d0fa3ad70d6ba88409a,2013-12-31T18:13:26Z,TRUE,terça-feira,"(10,11]"
technicalpickles,04ef3e058afbc650981951c849f291828b3427b9,2014-10-23T19:47:27Z,TRUE,quinta-feira,"(12,13]"
technicalpickles,46b9ea031963780b7d16d1aa82d86ece226870a1,2015-03-13T00:14:57Z,TRUE,sexta-feira,"(17,18]"
technicalpickles,71faa0d12826d7d2d9b7e76c96ba08b4ed77f86d,2015-03-12T02:36:42Z,TRUE,quinta-feira,"(19,20]"
technicalpickles,541031b15bdf8f6d6502cdc835eb0ef176cda48c,2014-09-25T00:19:12Z,TRUE,quinta-feira,"(17,18]"
technicalpickles,c40fd7a9f86886ea8d3acb6eba5ccebd2b96390d,2015-10-09T17:22:40Z,TRUE,sexta-feira,"(10,11]"
technicalpickles,1f12647965ed9403c3fe363b70d91ec779d63b16,2014-10-21T16:31:23Z,TRUE,terça-feira,"(9,10]"
technicalpickles,bb00ac90fca98f9926b892c76c7677a1501b8409,2013-03-10T19:46:24Z,TRUE,domingo,"(12,13]"
technicalpickles,2513134a65195a5e4ff31a447c41c2890a80b709,2015-03-19T18:10:17Z,TRUE,quinta-feira,"(11,12]"
technicalpickles,8a7daefb39542318acb396cd23fd0487a6703fd8,2014-08-22T01:22:35Z,TRUE,sexta-feira,"(18,19]"
technicalpickles,47deb30dc0267ffa08557b24b3042141fa220839,2017-06-17T01:11:45Z,TRUE,sábado,"(18,19]"
technicalpickles,650c4f26cb2207f0145194b327c87d55c7891675,2015-04-03T21:34:49Z,TRUE,sexta-feira,"(14,15]"
technicalpickles,ede99544afacab1d693b4d80d4f1a685acdf2008,2014-03-10T15:40:09Z,TRUE,segunda-feira,"(8,9]"
technicalpickles,519384db7c6cf9338120a9a2ed8fa643eb8a2251,2015-02-11T21:19:30Z,TRUE,quarta-feira,"(13,14]"
technicalpickles,c6ee359668e8d35d708a002d6cab1028deceb88a,2014-09-18T00:03:04Z,TRUE,quinta-feira,"(17,18]"
technicalpickles,5ef32ebcb18d340de4a8ed889bc470a4b71a2f1c,2015-02-17T15:27:29Z,TRUE,terça-feira,"(7,8]"
technicalpickles,a234238a4c62d1983b0c139809f5daef588fd6ca,2015-03-09T02:25:45Z,TRUE,segunda-feira,"(19,20]"
technicalpickles,0befce13c3da19a70d8b7ec858b1d9a213f444f5,2016-01-20T03:41:34Z,TRUE,quarta-feira,"(19,20]"
simonsj,23dfeba1c1219f27fc277d7336e6e8fa6d987d68,2013-09-17T18:14:24Z,TRUE,terça-feira,"(11,12]"
simonsj,e81edffc83fa9e60bf5203dab89d8e11f45ca6f1,2013-09-17T18:13:05Z,TRUE,terça-feira,"(11,12]"
skalnik,0adeb01d020ad3fd255c8e29e2cec341b513033a,2011-10-25T22:00:56Z,TRUE,terça-feira,"(15,16]"
skalnik,801c4e962bbdd0682fd8ecdfa1d695ffab4fab18,2011-10-25T19:53:39Z,TRUE,terça-feira,"(12,13]"
skalnik,cde534d3c72a518538fa7460054928c14908acfa,2011-10-25T19:54:01Z,TRUE,terça-feira,"(12,13]"
skalnik,7535c839ea35c871362e9c21473e493fce495706,2011-10-25T22:01:38Z,TRUE,terça-feira,"(15,16]"
skalnik,103c61e9e1e6e4279de43ddbbd02a2266f5ef3e7,2011-10-25T22:36:48Z,TRUE,terça-feira,"(15,16]"
jonmagic,f622b92ed2ad0b0107fb6a503e431fff9dc1188e,2012-03-24T21:23:14Z,TRUE,sábado,"(14,15]"
mastahyeti,30e64afa021df5fb9e3b538db1e087326435d4da,2012-12-01T00:05:21Z,TRUE,sábado,"(16,17]"
mastahyeti,22387b03d641c236c96ff1f25ab2acdf5eecef85,2012-12-07T20:31:23Z,TRUE,sexta-feira,"(12,13]"
cadwallion,6721eabd03ebb9998ee2ae035d7286a03da79e84,2011-11-02T20:37:01Z,TRUE,quarta-feira,"(13,14]"
parkr,fa0908a9f4a3fd62968d3276cd9c143327cbc23d,2014-06-19T17:45:04Z,TRUE,quinta-feira,"(10,11]"
parkr,c612017f62f812df0dfefae2a04179e87601712a,2014-06-19T17:41:41Z,TRUE,quinta-feira,"(10,11]"
parkr,934cf5261d0051511a1508a87d2d7871b46f4a2b,2014-06-23T17:52:47Z,TRUE,segunda-feira,"(10,11]"
parkr,fa8eb5dad0520cc670aa445d355a2f1495acf33b,2014-06-23T17:58:13Z,TRUE,segunda-feira,"(10,11]"
parkr,833b3e52bbfbf160d91a080a2ea280470fdf05ac,2014-06-19T17:39:27Z,TRUE,quinta-feira,"(10,11]"
parkr,6c4d71ff58c7189c3034dde1a724e4377de8973a,2014-06-23T17:56:48Z,TRUE,segunda-feira,"(10,11]"
parkr,8886f5de52054ad6c7ce878381e05b81d2cab6b5,2014-06-23T17:53:04Z,TRUE,segunda-feira,"(10,11]"
bkeepers,3bd549c1bcd046cf4e0073057969914b9bc8d97b,2017-06-01T02:29:29Z,TRUE,quinta-feira,"(19,20]"
bkeepers,1c37cdf0ea7ad9fa5771bc35fed15aa0cd6e12ee,2017-05-24T22:49:34Z,TRUE,quarta-feira,"(15,16]"
bkeepers,e1e20fec131870e84b28535c64d1e20400e230fc,2015-06-03T14:08:12Z,TRUE,quarta-feira,"(7,8]"
bkeepers,a75cd200f6cde474d6a2e931014b96a5b5241df7,2017-05-24T22:48:17Z,TRUE,quarta-feira,"(15,16]"
bkeepers,465c700601c3537797c6f345e9e95b30bf5d3d58,2015-06-04T01:45:24Z,TRUE,quinta-feira,"(18,19]"
bkeepers,e244aaef03d2514af9941fec66b2c26049f62537,2017-05-12T15:58:26Z,TRUE,sexta-feira,"(8,9]"
bkeepers,dd800b9985fb0feda25c508e43097aaa14c96300,2015-06-05T14:26:25Z,TRUE,sexta-feira,"(7,8]"
bkeepers,52658e31430599db383a307cb919dffe4ea8ae2e,2017-05-08T12:43:21Z,TRUE,segunda-feira,"(5,6]"
bkeepers,c15938ec93c0e3feed7d42b05dfebbe7df66f441,2017-05-23T23:04:50Z,TRUE,terça-feira,"(16,17]"
bkeepers,6014a4188f38930850aa58359e2fc1537e9e3315,2017-04-30T23:50:13Z,TRUE,domingo,"(16,17]"
bkeepers,6458e657a18015d72a8451f591d65e0e6e4f3155,2017-05-01T00:06:00Z,TRUE,segunda-feira,"(17,18]"
bkeepers,de96459989d4152fa120847415b2140c5f8a7383,2015-06-05T17:12:58Z,TRUE,sexta-feira,"(10,11]"
bkeepers,6776a5062d49f8e4a74f08c9c9e82b71a9030ded,2015-06-03T19:34:11Z,TRUE,quarta-feira,"(12,13]"
bkeepers,3d55ef7f9ab9f88de880a877560a16d0a6e7cec5,2017-05-20T14:45:39Z,TRUE,sábado,"(7,8]"
bkeepers,b6cfbddad1a4d76806ad3ece80f24ac294c5eda3,2017-04-30T23:48:13Z,TRUE,domingo,"(16,17]"
bkeepers,16af09c624acfd1ff2f41cea19e8cf64ec0ab643,2015-06-05T17:11:29Z,TRUE,sexta-feira,"(10,11]"
bkeepers,05455cd590ed72d11a33caa36a3c36ff6e682847,2017-05-24T16:57:28Z,TRUE,quarta-feira,"(9,10]"
bkeepers,e86a3cc125eb7631454753d59dc5507685c9f64d,2017-04-30T16:13:07Z,TRUE,domingo,"(9,10]"
bkeepers,b06e37188ad043de2bb60561f381d8aaf8266ebf,2017-05-12T15:26:06Z,TRUE,sexta-feira,"(8,9]"
bkeepers,f21f89cdd4e6b95e313abcab8c7dda213e04f8d7,2015-08-21T17:37:51Z,TRUE,sexta-feira,"(10,11]"
bkeepers,d0c13d2d8cd1ba30dc7f8765778988ca5a4d00c9,2018-02-16T12:35:45Z,TRUE,sexta-feira,"(4,5]"
bkeepers,8ecae72306f31b4cf97490e856f1ea24594dd372,2017-05-30T02:47:47Z,TRUE,terça-feira,"(19,20]"
bkeepers,cf35133c17b5d8d223bb51c7c304241d6f18568c,2017-05-30T02:45:44Z,TRUE,terça-feira,"(19,20]"
bkeepers,8d2a8e0c1beecfc084e636320c32769fcb05d447,2017-05-20T15:34:26Z,TRUE,sábado,"(8,9]"
bkeepers,f7c63f42bfd1dc99da8bf87c1f4802ec96a9190c,2015-06-04T20:25:43Z,TRUE,quinta-feira,"(13,14]"
bkeepers,6d147a225a68210b82f6888d7f1827fc766adf49,2017-05-12T16:00:49Z,TRUE,sexta-feira,"(9,10]"
bkeepers,02e291048633956665d7d9c058ffb9f6ae0d2da1,2017-05-18T17:40:52Z,TRUE,quinta-feira,"(10,11]"
bkeepers,bc0b1f25eb81cc29be489465c75f76b94949bf67,2015-06-05T17:42:41Z,TRUE,sexta-feira,"(10,11]"
bkeepers,f6f78ab17dd78c3e4f853129c13112683925fff3,2015-06-03T14:31:58Z,TRUE,quarta-feira,"(7,8]"
bkeepers,c6cd9e47633167f6c239792026a853eeb109c419,2017-05-23T22:58:16Z,TRUE,terça-feira,"(15,16]"
bkeepers,7d72cc54a026ac95c8eced6ffe8dfc34408af33e,2017-05-18T17:50:50Z,TRUE,quinta-feira,"(10,11]"
bkeepers,3af97c2341aa627cb9f7ee73f946124667691305,2017-05-20T16:34:24Z,TRUE,sábado,"(9,10]"
bkeepers,9dc62cfd022d0f45f8f447f37695afa14acd30f9,2015-06-03T14:31:26Z,TRUE,quarta-feira,"(7,8]"
bkeepers,4b73cba35e5e7d823fabf4fd2f3cc3b0408a90f7,2017-05-24T03:17:53Z,TRUE,quarta-feira,"(20,21]"
bkeepers,931b9c17498e47e22b33fd0067af9ef8d6944d37,2015-06-03T14:49:38Z,TRUE,quarta-feira,"(7,8]"
bkeepers,bcd94ba79ba285c5c81f28781483b2744b9d75bc,2017-05-11T14:58:22Z,TRUE,quinta-feira,"(7,8]"
bkeepers,1ad696de51440fe61655e14f69e78763f0382485,2015-06-05T15:57:32Z,TRUE,sexta-feira,"(8,9]"
bkeepers,8801a8f3027ed5e0e67e9a8bee434e88b5acd63e,2015-06-01T18:13:37Z,TRUE,segunda-feira,"(11,12]"
bkeepers,7899375f6012b7d3242efa3a9d9847a69528a898,2017-05-24T03:22:44Z,TRUE,quarta-feira,"(20,21]"
bkeepers,18bb1efc535501c3985f94e4339730e35f42ae54,2017-05-19T16:14:36Z,TRUE,sexta-feira,"(9,10]"
bkeepers,98b7bef7b93c1d9838e0a5dc36cfe0e8861d0a55,2017-05-12T15:14:00Z,TRUE,sexta-feira,"(8,9]"
bkeepers,52ab0c796fa9cd74d98217682fc6c2ffbbaa5687,2017-04-30T23:45:53Z,TRUE,domingo,"(16,17]"
bkeepers,b7b3d9bee909dd1117a26eec0684ff535b346c5c,2017-05-01T00:21:24Z,TRUE,segunda-feira,"(17,18]"
bkeepers,3b01195bcf39e3837f4bb085094482fc188351d8,2017-05-24T03:21:15Z,TRUE,quarta-feira,"(20,21]"
bkeepers,3bcf72ec0fb057d493b36fdeb2dadf6f7e09a90d,2017-05-12T15:25:23Z,TRUE,sexta-feira,"(8,9]"
bkeepers,1df670e1e4f7ed9ef0ad677281635fbbf8a0a2c2,2015-06-05T15:53:48Z,TRUE,sexta-feira,"(8,9]"
bkeepers,fb2430318b5103c87597fa0471274bafde8d612b,2017-05-20T16:24:39Z,TRUE,sábado,"(9,10]"
bkeepers,59ea1952a1f6b28f815381dcee3f55549bce52a1,2015-06-15T18:34:16Z,TRUE,segunda-feira,"(11,12]"
bkeepers,8963d370c85c9e5687363f6c64296a13dbcfbe85,2017-05-24T16:46:53Z,TRUE,quarta-feira,"(9,10]"
bkeepers,fada02b16fa4eca2ebe5ec136842005b9a0f5abd,2017-05-11T04:18:51Z,TRUE,quinta-feira,"(21,22]"
bkeepers,335f92ca0a4540ae56a027b515a9234b6442f382,2017-05-23T22:52:23Z,TRUE,terça-feira,"(15,16]"
bkeepers,073f9f2ede6d0c88e4823f2ad92e484e727b275d,2017-05-10T13:53:15Z,TRUE,quarta-feira,"(6,7]"
bkeepers,ffff08e4bc96189b2bbeefc201b9cbfa2fd65945,2015-07-20T04:38:19Z,TRUE,segunda-feira,"(21,22]"
bkeepers,197ca3da5540894d28854a318c1d217afe926bcf,2017-05-30T02:46:30Z,TRUE,terça-feira,"(19,20]"
bkeepers,d9633eee9ecfb752549f77901fdb3176b5d7ed00,2017-05-08T01:32:30Z,TRUE,segunda-feira,"(18,19]"
bkeepers,f2f6805b5e1be5134a5d1aa53debc63280c9c29e,2017-05-30T02:26:25Z,TRUE,terça-feira,"(19,20]"
bkeepers,04291403f78c9926d64c18efde452f512e804e15,2015-06-05T17:43:38Z,TRUE,sexta-feira,"(10,11]"
bkeepers,2319ce217f9ec2afe99fe4034de2dd47e03e3054,2017-05-10T23:58:39Z,TRUE,quarta-feira,"(16,17]"
bkeepers,4f03973b9ac88a8b4fdd15381c8770ba63faa8dd,2015-06-04T01:44:47Z,TRUE,quinta-feira,"(18,19]"
bkeepers,5d650d88bec74dbb0d252002e923dfc8fce22f07,2017-05-01T00:30:29Z,TRUE,segunda-feira,"(17,18]"
bkeepers,db5d96a530d9b331de3c81450cb5312faa0270bb,2017-04-30T23:48:01Z,TRUE,domingo,"(16,17]"
bkeepers,a6ba387302351333d48e80a356985ddc2276fd8e,2015-06-05T19:28:19Z,TRUE,sexta-feira,"(12,13]"
bkeepers,85e25b75da54a62dd3fc112d8c06ea0581bed959,2017-05-30T02:50:43Z,TRUE,terça-feira,"(19,20]"
bkeepers,f366f63d08ea9b9bffc8ddbb0b3a2e70397e16fb,2015-06-03T14:32:28Z,TRUE,quarta-feira,"(7,8]"
bkeepers,62a69961730c442005c6936005627f4d6f141a93,2017-05-26T02:50:34Z,TRUE,sexta-feira,"(19,20]"
bkeepers,937cf4e429b58b70d178192dd0a7ebf36c29d1de,2017-05-10T23:59:36Z,TRUE,quarta-feira,"(16,17]"
bkeepers,552dbd3bf71768fd65cc2fcf34f0be988f9708f9,2017-05-01T00:32:08Z,TRUE,segunda-feira,"(17,18]"
bkeepers,04a5035efaf121d98f607de7e87eb5a632df043e,2015-06-04T15:16:51Z,TRUE,quinta-feira,"(8,9]"
bkeepers,ca2391d0721189358ab0d536a1f31d29175dce73,2017-05-24T16:54:29Z,TRUE,quarta-feira,"(9,10]"
bkeepers,5ccaa6be63d084c81dc1cce9b76382d0190761e9,2015-06-03T14:50:57Z,TRUE,quarta-feira,"(7,8]"
bkeepers,da1b73da4bd23cb722b32e41452c20c01ff766db,2015-06-05T17:25:40Z,TRUE,sexta-feira,"(10,11]"
bkeepers,b8423376f19a84579cae8029c87d7fd863825ed2,2015-06-08T17:30:44Z,TRUE,segunda-feira,"(10,11]"
bkeepers,23465b5c6b59dcbbd724c3e34f2fb466c8a772e5,2017-05-20T16:35:23Z,TRUE,sábado,"(9,10]"
bkeepers,f3595e5c4e5033b21eb19fa0309d3337c5deea6e,2015-07-08T17:51:28Z,TRUE,quarta-feira,"(10,11]"
bkeepers,751293b194e5705cc62771a3b10324e15778ce21,2015-06-05T15:57:55Z,TRUE,sexta-feira,"(8,9]"
bkeepers,f94511e5f4604d61a1542424cd8ab9a1a9e49564,2017-05-23T23:06:39Z,TRUE,terça-feira,"(16,17]"
bkeepers,2aecfc1ecae0fd280fd0729533831b15806f1b5a,2017-05-11T03:32:40Z,TRUE,quinta-feira,"(20,21]"
bkeepers,c7c09ef868a93e46ac6a190ed74349cc3bab2ef8,2017-05-20T19:34:26Z,TRUE,sábado,"(12,13]"
bkeepers,b1c21df68e4995ad577e586cd03dbff0af0f3682,2017-04-30T16:13:40Z,TRUE,domingo,"(9,10]"
bkeepers,d671a9e54cd9308c3c390ffa80e50576bc8d68bf,2015-06-05T17:45:24Z,TRUE,sexta-feira,"(10,11]"
bkeepers,20dd812991778bcab92649a1a5eef09ada17b724,2017-05-11T16:23:00Z,TRUE,quinta-feira,"(9,10]"
bkeepers,636ae779ed5c51875c3e1123946b1bb19e6fa3e0,2017-05-11T16:10:39Z,TRUE,quinta-feira,"(9,10]"
mikemcquaid,e998db9ff821a5e5b8d3227df4bc9d99e427094c,2018-02-16T09:09:25Z,TRUE,sexta-feira,"(1,2]"
leefaus,429b1a4e6417d4e7e64e675534738dc01fa99960,2015-03-13T19:09:54Z,TRUE,sexta-feira,"(12,13]"
leefaus,481949a1b57ffc55eb4f5d3a6ab078139ac1cbf0,2015-03-19T14:47:55Z,TRUE,quinta-feira,"(7,8]"
leefaus,ffb2d57c8626692504d4db48c8ae4d36c05a52d3,2015-03-19T13:33:35Z,TRUE,quinta-feira,"(6,7]"
leefaus,5455763295e256f72a0368c7943b70ac490f57f1,2015-03-13T19:09:21Z,TRUE,sexta-feira,"(12,13]"
leefaus,acecdadce6fe3f4f1d2da201a2e324be547247f4,2015-03-13T18:41:37Z,TRUE,sexta-feira,"(11,12]"
leefaus,39000e5cc04d8ae98f5766d17257f0dbb43cd9f6,2015-03-16T20:28:56Z,TRUE,segunda-feira,"(13,14]"
leefaus,42b492c68d8c7346dcebb184846a3b6fd3208496,2015-03-19T14:59:02Z,TRUE,quinta-feira,"(7,8]"
leefaus,7a4e03c86988bce89010fb145c01062aa75c08b1,2015-03-13T18:15:31Z,TRUE,sexta-feira,"(11,12]"
leefaus,c6cd07c6171f34d9146a94afb044343f1ffdaaf4,2015-03-13T18:46:36Z,TRUE,sexta-feira,"(11,12]"
leefaus,1a612af9a2038d15662365214cba977869d4c53a,2015-03-19T14:51:10Z,TRUE,quinta-feira,"(7,8]"
brntbeer,aa9390d71be5d3927e31c06c82f2b60297162072,2013-04-30T18:57:34Z,TRUE,terça-feira,"(11,12]"
tclem,4d3d87d9d5be4d226b5bcc43b337eeb18ed0732e,2011-08-31T17:09:12Z,TRUE,quarta-feira,"(10,11]"
lindseyb,9ed3434b33fc4bd72bde83f7ac622595f4b9613b,2017-05-18T16:27:56Z,TRUE,quinta-feira,"(9,10]"
lindseyb,c8452ecbb95a23aeca24186185accbee290cbe7d,2017-05-18T17:34:53Z,TRUE,quinta-feira,"(10,11]"
